latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
41.46505,-81.67645,328.35,0.37,0.58,2025-11-01,0816,N,nominal,2.0NRT,274.43,2.43,N
41.45994,-81.67899,307.99,0.37,0.58,2025-11-01,0816,N,nominal,2.0NRT,273.02,2.13,N
41.45364,-81.67729,318.38,0.37,0.58,2025-11-01,0816,N,nominal,2.0NRT,273.25,1.73,N
41.13275,-80.69057,296.92,0.43,0.62,2025-11-01,0816,N,nominal,2.0NRT,272.63,0.76,N
39.56174,-77.17403,298.82,0.69,0.74,2025-11-01,0816,N,nominal,2.0NRT,278.37,1.16,N
40.39719,-79.85699,322.96,0.49,0.65,2025-11-01,0816,N,nominal,2.0NRT,277.46,2.74,N
40.39143,-79.85967,297.19,0.49,0.65,2025-11-01,0816,N,nominal,2.0NRT,277.12,1.18,N
40.31006,-80.60838,302,0.45,0.63,2025-11-01,0816,N,nominal,2.0NRT,274.77,1.51,N
40.31131,-80.60835,309.77,0.45,0.63,2025-11-01,0816,N,nominal,2.0NRT,275.75,1.47,N
41.37064,-84.91504,305.99,0.52,0.5,2025-11-01,0816,N,nominal,2.0NRT,273.94,3.36,N
41.36772,-84.92303,329.76,0.52,0.5,2025-11-01,0816,N,nominal,2.0NRT,274.06,3.36,N
41.37138,-84.91517,302.56,0.52,0.5,2025-11-01,0816,N,nominal,2.0NRT,274.22,1.52,N
41.36842,-84.92319,332.21,0.52,0.5,2025-11-01,0816,N,nominal,2.0NRT,275.86,2.68,N
41.36398,-84.92513,300.71,0.52,0.5,2025-11-01,0816,N,nominal,2.0NRT,270.74,2.68,N
41.58623,-91.04206,298.51,0.43,0.38,2025-11-01,0816,N,nominal,2.0NRT,275,0.87,N
41.4806,-90.8347,311.77,0.44,0.38,2025-11-01,0816,N,nominal,2.0NRT,273.31,1.36,N
40.64388,-89.64294,295.86,0.5,0.41,2025-11-01,0818,N,nominal,2.0NRT,277.66,0.82,N
40.64316,-89.644,318.54,0.5,0.41,2025-11-01,0818,N,nominal,2.0NRT,278.33,1.78,N
40.6395,-89.64529,295.05,0.5,0.41,2025-11-01,0818,N,nominal,2.0NRT,275.19,0.69,N
40.63351,-89.63503,300.32,0.5,0.41,2025-11-01,0818,N,nominal,2.0NRT,277.14,1.55,N
39.97713,-86.83742,311.02,0.46,0.47,2025-11-01,0818,N,nominal,2.0NRT,273.84,1.26,N
38.5996,-82.82903,296.07,0.39,0.59,2025-11-01,0818,N,nominal,2.0NRT,275.07,1.57,N
38.5984,-82.82469,296.08,0.39,0.59,2025-11-01,0818,N,nominal,2.0NRT,274.83,1.24,N
38.83827,-84.23851,297.13,0.33,0.55,2025-11-01,0818,N,nominal,2.0NRT,280.87,1.21,N
38.83632,-84.24225,316.44,0.33,0.55,2025-11-01,0818,N,nominal,2.0NRT,278.27,1.61,N
38.83532,-84.23835,311.53,0.33,0.55,2025-11-01,0818,N,nominal,2.0NRT,280.3,1.61,N
38.76334,-85.00175,304.7,0.6,0.53,2025-11-01,0818,N,nominal,2.0NRT,276.35,1.49,N
38.82029,-90.01421,296.71,0.51,0.41,2025-11-01,0818,N,nominal,2.0NRT,275.27,0.5,N
20.04996,-99.28771,296.71,0.39,0.36,2025-11-01,0824,N,nominal,2.0NRT,284.64,0.92,N
20.04934,-99.28398,300.98,0.39,0.37,2025-11-01,0824,N,nominal,2.0NRT,288.25,0.92,N
20.04872,-99.28026,299.2,0.39,0.37,2025-11-01,0824,N,nominal,2.0NRT,286.95,0.94,N
20.04811,-99.27652,300.34,0.39,0.37,2025-11-01,0824,N,nominal,2.0NRT,287.46,0.94,N
20.04724,-99.29207,315.84,0.39,0.36,2025-11-01,0824,N,nominal,2.0NRT,282.61,1.73,N
20.0302,-99.27219,314.08,0.39,0.37,2025-11-01,0824,N,nominal,2.0NRT,282.58,1.7,N
20.0113,-99.17918,310.09,0.4,0.37,2025-11-01,0824,N,nominal,2.0NRT,285.12,1.48,N
19.99392,-99.16612,296.54,0.4,0.37,2025-11-01,0824,N,nominal,2.0NRT,278.44,0.43,N
20.5999,-103.34662,299.15,0.45,0.39,2025-11-01,0824,N,nominal,2.0NRT,284.29,0.52,N
18.6449,-92.16987,350.31,0.63,0.54,2025-11-01,0824,N,nominal,2.0NRT,291.31,8.88,N
18.6363,-92.5108,338.69,0.6,0.53,2025-11-01,0824,N,nominal,2.0NRT,291.75,5.86,N
18.62543,-92.50731,314.45,0.6,0.53,2025-11-01,0824,N,nominal,2.0NRT,292.2,1.43,N
19.17926,-96.24294,304.81,0.53,0.42,2025-11-01,0824,N,nominal,2.0NRT,292.18,1.24,N
19.17834,-96.23795,311.59,0.53,0.42,2025-11-01,0824,N,nominal,2.0NRT,291.7,1.62,N
18.39328,-92.83027,315,0.58,0.52,2025-11-01,0824,N,nominal,2.0NRT,290.36,2.24,N
18.39386,-92.8254,304.8,0.58,0.52,2025-11-01,0824,N,nominal,2.0NRT,290.43,0.73,N
18.4849,-93.36079,313.15,0.54,0.51,2025-11-01,0824,N,nominal,2.0NRT,294.75,3.52,N
18.44176,-93.16674,321.07,0.55,0.51,2025-11-01,0824,N,nominal,2.0NRT,294.16,6.18,N
18.44073,-93.16151,338.8,0.55,0.51,2025-11-01,0824,N,nominal,2.0NRT,294.62,6.54,N
18.42152,-93.18759,343.91,0.55,0.51,2025-11-01,0824,N,nominal,2.0NRT,295.17,6.99,N
18.42255,-93.19279,306.58,0.55,0.51,2025-11-01,0824,N,nominal,2.0NRT,294.01,2.92,N
18.42048,-93.1824,310.62,0.55,0.51,2025-11-01,0824,N,nominal,2.0NRT,292.09,6.99,N
18.41685,-93.18864,325.91,0.55,0.51,2025-11-01,0824,N,nominal,2.0NRT,293.02,5.14,N
18.93686,-96.0014,303.49,0.55,0.42,2025-11-01,0824,N,nominal,2.0NRT,290.4,0.84,N
18.23115,-92.88142,315.05,0.58,0.52,2025-11-01,0824,N,nominal,2.0NRT,291.61,1.6,N
18.23003,-92.87593,304.27,0.58,0.52,2025-11-01,0824,N,nominal,2.0NRT,291.56,1.6,N
18.20077,-92.73183,310.36,0.6,0.53,2025-11-01,0824,N,nominal,2.0NRT,291.66,1.41,N
19.17316,-98.32204,318.34,0.42,0.38,2025-11-01,0824,N,nominal,2.0NRT,275.66,1.49,N
17.87123,-91.44938,315.03,0.37,0.58,2025-11-01,0824,N,nominal,2.0NRT,288.62,1.42,N
18.80261,-96.2809,300.46,0.53,0.42,2025-11-01,0824,N,nominal,2.0NRT,290.01,0.69,N
18.04144,-93.0675,329.43,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,290.98,3.35,N
18.81611,-97.19463,300.8,0.48,0.4,2025-11-01,0824,N,nominal,2.0NRT,283.28,0.8,N
18.20518,-94.00452,332.55,0.49,0.49,2025-11-01,0824,N,nominal,2.0NRT,291,2.88,N
18.06586,-93.30962,327.7,0.55,0.51,2025-11-01,0824,N,nominal,2.0NRT,291,2.17,N
17.89783,-92.48932,338.78,0.63,0.54,2025-11-01,0824,N,nominal,2.0NRT,291.34,7.81,N
18.2061,-94.00916,317.82,0.49,0.49,2025-11-01,0824,N,nominal,2.0NRT,290.76,3.41,N
17.89661,-92.48342,301.96,0.63,0.54,2025-11-01,0824,N,nominal,2.0NRT,290.71,2.89,N
18.20073,-94.00549,329.04,0.49,0.49,2025-11-01,0824,N,nominal,2.0NRT,290.54,2.88,N
17.89291,-92.49045,331.32,0.63,0.54,2025-11-01,0824,N,nominal,2.0NRT,290.87,7.81,N
18.20165,-94.01012,308.4,0.49,0.49,2025-11-01,0824,N,nominal,2.0NRT,290.87,3.41,N
18.20393,-94.00692,348.15,0.49,0.49,2025-11-01,0824,N,nominal,2.0NRT,291.82,10.19,N
18.06502,-93.31142,321.61,0.55,0.51,2025-11-01,0824,N,nominal,2.0NRT,290.88,3.57,N
17.89807,-92.49007,331.19,0.63,0.54,2025-11-01,0824,N,nominal,2.0NRT,291.16,3.01,N
19.0243,-98.62183,306.81,0.42,0.37,2025-11-01,0824,N,nominal,2.0NRT,264.44,0.43,N
17.89689,-92.48415,307.91,0.63,0.54,2025-11-01,0824,N,nominal,2.0NRT,290.76,3.01,N
17.89314,-92.49119,319.56,0.63,0.54,2025-11-01,0824,N,nominal,2.0NRT,290.73,6.65,N
18.00175,-93.08888,300.43,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,290.4,0.79,N
17.87716,-92.48869,323.03,0.63,0.54,2025-11-01,0824,N,nominal,2.0NRT,289.81,2.23,N
18.50893,-96.14935,302.71,0.54,0.42,2025-11-01,0824,N,nominal,2.0NRT,290.05,1.9,N
18.50798,-96.14422,313.7,0.55,0.42,2025-11-01,0824,N,nominal,2.0NRT,290.01,0.33,N
18.09188,-94.05036,331.88,0.49,0.49,2025-11-01,0824,N,nominal,2.0NRT,291.55,7.19,N
18.09097,-94.04574,338.33,0.49,0.49,2025-11-01,0824,N,nominal,2.0NRT,292.06,5.77,N
19.6725,-103.37511,319.88,0.44,0.38,2025-11-01,0824,N,nominal,2.0NRT,287.82,1.45,N
19.67303,-103.37776,320.67,0.44,0.38,2025-11-01,0824,N,nominal,2.0NRT,288.98,1.96,N
18.13213,-94.20154,300.67,0.48,0.48,2025-11-01,0824,N,nominal,2.0NRT,290.33,0.62,N
18.09352,-94.04731,351.86,0.49,0.49,2025-11-01,0824,N,nominal,2.0NRT,292.3,9.27,N
18.08906,-94.04823,310.48,0.49,0.49,2025-11-01,0824,N,nominal,2.0NRT,290.58,1.87,N
17.90191,-93.18461,341.27,0.56,0.52,2025-11-01,0824,N,nominal,2.0NRT,294.97,14.16,N
17.90085,-93.17927,333.52,0.56,0.52,2025-11-01,0824,N,nominal,2.0NRT,291.98,14.16,N
17.89719,-93.18565,307.81,0.56,0.52,2025-11-01,0824,N,nominal,2.0NRT,290.86,14.16,N
17.89508,-93.175,310.29,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,290.36,2.16,N
17.89248,-93.1867,344.06,0.56,0.52,2025-11-01,0824,N,nominal,2.0NRT,291.65,8.04,N
17.88882,-93.19311,338.63,0.56,0.52,2025-11-01,0824,N,nominal,2.0NRT,292.31,9.36,N
17.91572,-93.37801,303.42,0.55,0.51,2025-11-01,0824,N,nominal,2.0NRT,290.44,0.56,N
18.10095,-94.34831,329.69,0.47,0.48,2025-11-01,0824,N,nominal,2.0NRT,291.75,3.8,N
18.1103,-94.39673,311.98,0.47,0.48,2025-11-01,0824,N,nominal,2.0NRT,290.78,1.21,N
18.09393,-94.35895,303.37,0.47,0.48,2025-11-01,0824,N,nominal,2.0NRT,292.92,1.55,N
17.84921,-93.11835,300.58,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,288.98,9.95,N
17.84813,-93.11299,298.13,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,285.02,9.95,N
17.94725,-93.63434,338.87,0.53,0.5,2025-11-01,0824,N,nominal,2.0NRT,291.91,3.6,N
17.84448,-93.11945,347.32,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,293.69,9.95,N
17.84555,-93.12479,313.41,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,286.92,7.78,N
17.84339,-93.11404,311.13,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,289.12,9.95,N
17.84231,-93.10866,300.15,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,288.53,1.64,N
17.83974,-93.12052,349.98,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,292.25,16.07,N
17.83866,-93.11514,323.76,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,289.06,16.07,N
17.84082,-93.12586,307.66,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,290.11,4.07,N
17.83757,-93.10973,298.37,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,286.11,1.97,N
17.93612,-93.62643,310.61,0.53,0.5,2025-11-01,0824,N,nominal,2.0NRT,290.52,0.91,N
17.91062,-93.52261,334.59,0.54,0.51,2025-11-01,0824,N,nominal,2.0NRT,290.78,4.39,N
17.92794,-93.63338,338.12,0.53,0.5,2025-11-01,0824,N,nominal,2.0NRT,292.17,4.88,N
17.92696,-93.62845,308.01,0.53,0.5,2025-11-01,0824,N,nominal,2.0NRT,290.64,2.46,N
17.92337,-93.63439,301.89,0.53,0.5,2025-11-01,0824,N,nominal,2.0NRT,290.08,1.02,N
17.75823,-92.91604,339.79,0.59,0.53,2025-11-01,0824,N,nominal,2.0NRT,289.85,8.57,N
17.75937,-92.92158,309.41,0.59,0.53,2025-11-01,0824,N,nominal,2.0NRT,290.6,8.57,N
17.75342,-92.91711,324.38,0.59,0.53,2025-11-01,0824,N,nominal,2.0NRT,286.42,8.57,N
17.9251,-93.76186,303.11,0.52,0.5,2025-11-01,0824,N,nominal,2.0NRT,290.56,1.22,N
17.87219,-93.49937,305.96,0.54,0.51,2025-11-01,0824,N,nominal,2.0NRT,290.7,0.76,N
18.0236,-94.22399,306.61,0.48,0.48,2025-11-01,0824,N,nominal,2.0NRT,290.67,0.57,N
17.75624,-92.91925,344.1,0.59,0.53,2025-11-01,0824,N,nominal,2.0NRT,292.65,10.08,N
17.92087,-93.76105,311.32,0.52,0.5,2025-11-01,0824,N,nominal,2.0NRT,290.54,1.29,N
17.86979,-93.49783,310.54,0.54,0.51,2025-11-01,0824,N,nominal,2.0NRT,291.04,1.6,N
17.75514,-92.9137,301.9,0.59,0.53,2025-11-01,0824,N,nominal,2.0NRT,284.91,10.08,N
17.7187,-93.15547,327.42,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,289.61,2.86,N
17.98654,-94.5268,316.87,0.46,0.47,2025-11-01,0824,N,nominal,2.0NRT,291.44,2.23,N
17.98222,-94.52772,356.85,0.46,0.47,2025-11-01,0824,N,nominal,2.0NRT,292.44,14.03,N
17.97704,-94.52423,305.62,0.46,0.47,2025-11-01,0824,N,nominal,2.0NRT,292.24,2.06,N
17.97186,-94.5208,327.64,0.46,0.47,2025-11-01,0824,N,nominal,2.0NRT,293.21,4.33,N
17.971,-94.51643,307.93,0.46,0.47,2025-11-01,0824,N,nominal,2.0NRT,290.85,1.85,N
17.71879,-93.15648,325.08,0.57,0.52,2025-11-01,0824,N,nominal,2.0NRT,289.67,2.87,N
17.98154,-94.53014,311.81,0.46,0.47,2025-11-01,0824,N,nominal,2.0NRT,291.37,1.61,N
17.98071,-94.52574,313.62,0.46,0.47,2025-11-01,0824,N,nominal,2.0NRT,291.21,1.61,N
17.97639,-94.52664,313.93,0.46,0.47,2025-11-01,0824,N,nominal,2.0NRT,292.09,1.61,N
17.97042,-94.51883,328.8,0.46,0.47,2025-11-01,0824,N,nominal,2.0NRT,292.8,2.4,N
17.97124,-94.52319,305.06,0.46,0.47,2025-11-01,0824,N,nominal,2.0NRT,291.7,2.4,N
17.65644,-93.36346,308.96,0.55,0.51,2025-11-01,0824,N,nominal,2.0NRT,290.28,1.44,N
17.73664,-93.81266,302.84,0.52,0.5,2025-11-01,0824,N,nominal,2.0NRT,289.96,1.43,N
17.73664,-93.80946,318.68,0.52,0.5,2025-11-01,0824,N,nominal,2.0NRT,290.51,2.13,N
38.07032,-122.13777,304.2,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,290.65,1.48,N
38.03175,-122.09873,298.78,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,284.69,0.52,N
37.88259,-121.18593,308.21,0.38,0.36,2025-11-01,1000,N,nominal,2.0NRT,283.75,0.73,N
37.94349,-122.39777,299.04,0.39,0.37,2025-11-01,1000,N,nominal,2.0NRT,285.86,0.71,N
37.94284,-122.39333,300.45,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,287.67,0.71,N
37.75507,-121.66145,297.28,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,284.65,0.42,N
35.83583,-111.93139,296.26,0.59,0.53,2025-11-01,1000,N,nominal,2.0NRT,272.78,2.34,N
36.38223,-114.87766,299.49,0.4,0.44,2025-11-01,1000,N,nominal,2.0NRT,282.37,0.48,N
36.35893,-114.90878,301.8,0.4,0.44,2025-11-01,1000,N,nominal,2.0NRT,282.73,1.35,N
37.11768,-119.25308,297.18,0.4,0.37,2025-11-01,1000,N,nominal,2.0NRT,281.62,1.3,N
37.11355,-119.24947,318.73,0.4,0.37,2025-11-01,1000,N,nominal,2.0NRT,283.02,2.07,N
37.45489,-121.93351,308.15,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,282.29,0.63,N
37.02602,-120.19862,297.62,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,284.48,0.43,N
36.75552,-118.86034,301.65,0.41,0.37,2025-11-01,1000,N,nominal,2.0NRT,283.65,0.77,N
36.75475,-118.85609,301.46,0.41,0.37,2025-11-01,1000,N,nominal,2.0NRT,281.49,0.77,N
36.75215,-118.86138,341.12,0.41,0.37,2025-11-01,1000,N,nominal,2.0NRT,286.74,2.3,N
36.75292,-118.86568,311.11,0.41,0.37,2025-11-01,1000,N,nominal,2.0NRT,284.93,1.8,N
36.75138,-118.85708,304.74,0.41,0.37,2025-11-01,1000,N,nominal,2.0NRT,279.85,2.3,N
36.74956,-118.86675,300.54,0.41,0.37,2025-11-01,1000,N,nominal,2.0NRT,281.54,1.8,N
36.74879,-118.86246,313.25,0.41,0.37,2025-11-01,1000,N,nominal,2.0NRT,281.63,2.3,N
37.18544,-121.67878,296.2,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,285.2,0.43,N
36.66402,-120.13278,296.35,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,284.23,0.51,N
36.6507,-120.58426,297.25,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,285.21,0.56,N
36.4954,-119.90646,303.39,0.4,0.37,2025-11-01,1000,N,nominal,2.0NRT,283.9,1.08,N
36.7133,-121.76653,295.27,0.38,0.36,2025-11-01,1000,N,nominal,2.0NRT,282.86,0.37,N
35.47477,-119.1851,324.48,0.42,0.37,2025-11-01,1000,N,nominal,2.0NRT,285.22,2.12,N
33.4177,-110.86404,306.47,0.38,0.59,2025-11-01,1000,N,nominal,2.0NRT,282.94,1.69,N
34.62278,-117.10141,317.16,0.51,0.41,2025-11-01,1000,N,nominal,2.0NRT,288.03,2.78,N
34.60723,-117.33851,309.66,0.5,0.41,2025-11-01,1000,N,nominal,2.0NRT,284.16,1.34,N
34.82047,-118.75137,302.68,0.44,0.38,2025-11-01,1000,N,nominal,2.0NRT,285.8,0.5,N
34.3539,-116.85454,302.23,0.53,0.42,2025-11-01,1000,N,nominal,2.0NRT,286.26,1.27,N
34.43237,-118.64581,306.04,0.44,0.39,2025-11-01,1000,N,nominal,2.0NRT,284.38,1.07,N
34.42884,-118.64664,299.91,0.44,0.39,2025-11-01,1000,N,nominal,2.0NRT,283.19,0.54,N
34.14177,-117.42643,302.78,0.5,0.41,2025-11-01,1000,N,nominal,2.0NRT,285.16,0.74,N
34.33581,-118.51868,314.52,0.45,0.39,2025-11-01,1000,N,nominal,2.0NRT,288.13,1.74,N
34.31986,-118.51266,302.24,0.45,0.39,2025-11-01,1000,N,nominal,2.0NRT,286.77,0.44,N
34.24183,-118.38103,295.34,0.46,0.39,2025-11-01,1000,N,nominal,2.0NRT,283.98,0.36,N
34.29051,-118.80275,310.06,0.44,0.38,2025-11-01,1000,N,nominal,2.0NRT,284.64,0.89,N
34.28965,-118.79807,301.27,0.44,0.38,2025-11-01,1000,N,nominal,2.0NRT,284.1,0.89,N
34.11398,-117.92559,300.84,0.48,0.4,2025-11-01,1000,N,nominal,2.0NRT,286.31,0.76,N
34.15377,-118.19259,316.16,0.47,0.39,2025-11-01,1000,N,nominal,2.0NRT,286.38,1.92,N
34.04022,-117.82191,300.97,0.48,0.4,2025-11-01,1000,N,nominal,2.0NRT,285.26,0.48,N
33.87572,-116.99937,297,0.53,0.42,2025-11-01,1000,N,nominal,2.0NRT,284.4,0.52,N
34.03497,-118.10548,300.44,0.47,0.4,2025-11-01,1000,N,nominal,2.0NRT,286.15,0.43,N
33.79494,-117.47293,301.2,0.51,0.41,2025-11-01,1000,N,nominal,2.0NRT,286.31,0.67,N
45.50496,-118.25629,309.1,0.38,0.36,2025-11-01,0958,N,nominal,2.0NRT,278.64,1.18,N
45.46157,-118.36884,300.86,0.38,0.36,2025-11-01,0958,N,nominal,2.0NRT,277.22,1.11,N
45.45831,-118.36987,311.1,0.38,0.36,2025-11-01,0958,N,nominal,2.0NRT,277.4,1.25,N
45.45754,-118.36502,303.33,0.38,0.36,2025-11-01,0958,N,nominal,2.0NRT,277.45,1.25,N
44.35657,-119.845,302.16,0.39,0.36,2025-11-01,0958,N,nominal,2.0NRT,276.95,1.5,N
42.68442,-111.59325,347.46,0.42,0.45,2025-11-01,0958,N,nominal,2.0NRT,257.27,12.21,N
44.34971,-122.16188,299.78,0.43,0.38,2025-11-01,0958,N,nominal,2.0NRT,280.41,1.41,N
44.31983,-122.38091,298.76,0.44,0.38,2025-11-01,0958,N,nominal,2.0NRT,274.26,0.81,N
44.3163,-122.38168,303.71,0.44,0.38,2025-11-01,0958,N,nominal,2.0NRT,272.64,0.81,N
44.30537,-122.4389,299.36,0.44,0.38,2025-11-01,0958,N,nominal,2.0NRT,273.55,1.67,N
43.38306,-123.45459,320.41,0.46,0.39,2025-11-01,0958,N,nominal,2.0NRT,282.41,2.38,N
43.36478,-123.58244,297.87,0.47,0.4,2025-11-01,0958,N,nominal,2.0NRT,281,0.75,N
43.36416,-123.57719,302.97,0.47,0.4,2025-11-01,0958,N,nominal,2.0NRT,280.13,0.75,N
43.32647,-123.47874,301.63,0.46,0.39,2025-11-01,0958,N,nominal,2.0NRT,274.61,1.09,N
43.05168,-122.95414,319.22,0.44,0.39,2025-11-01,0958,N,nominal,2.0NRT,284.54,1.92,N
43.05106,-122.94909,296.04,0.44,0.39,2025-11-01,0958,N,nominal,2.0NRT,282.63,0.54,N
43.04816,-122.95507,345.78,0.44,0.39,2025-11-01,0958,N,nominal,2.0NRT,285.97,9.03,N
43.12837,-124.02399,314.53,0.48,0.4,2025-11-01,0958,N,nominal,2.0NRT,280.58,1.72,N
43.01585,-123.45127,325.81,0.46,0.39,2025-11-01,0958,N,nominal,2.0NRT,277.13,3.36,N
43.01731,-124.05938,296.98,0.48,0.4,2025-11-01,0958,N,nominal,2.0NRT,282.59,1.8,N
40.88776,-111.90591,307.96,0.45,0.47,2025-11-01,0958,N,nominal,2.0NRT,277.99,1.54,N
42.39917,-120.35239,296.11,0.39,0.36,2025-11-01,0958,N,nominal,2.0NRT,277.08,0.59,N
42.66165,-122.84721,295.61,0.44,0.38,2025-11-01,0958,N,nominal,2.0NRT,278.62,0.47,N
42.70417,-123.4519,324.43,0.46,0.39,2025-11-01,0958,N,nominal,2.0NRT,280.46,3.25,N
42.19552,-120.37421,295.27,0.39,0.36,2025-11-01,0958,N,nominal,2.0NRT,270.28,0.69,N
42.38272,-122.77476,295.98,0.43,0.38,2025-11-01,0958,N,nominal,2.0NRT,278.18,0.44,N
40.8233,-114.25491,302.61,0.53,0.42,2025-11-01,0958,N,nominal,2.0NRT,275.07,1.69,N
42.10374,-121.69694,301.6,0.4,0.37,2025-11-01,0958,N,nominal,2.0NRT,271.92,0.67,N
41.15012,-124.08645,296.22,0.46,0.39,2025-11-01,0958,N,nominal,2.0NRT,282.62,0.58,N
38.93954,-112.81528,313.71,0.45,0.47,2025-11-01,0958,N,nominal,2.0NRT,276.18,1.4,N
40.49685,-123.75504,332.41,0.44,0.39,2025-11-01,1000,N,nominal,2.0NRT,283.95,6.97,N
40.27953,-123.51421,300.74,0.44,0.38,2025-11-01,1000,N,nominal,2.0NRT,279.25,0.62,N
39.62001,-119.2634,297.46,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,275.71,0.69,N
39.28904,-120.4507,298.27,0.38,0.36,2025-11-01,1000,N,nominal,2.0NRT,269.99,0.79,N
39.01428,-122.04604,303.77,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,284.7,0.89,N
38.34569,-120.23412,297.49,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,281.05,0.65,N
38.34383,-120.24369,306.37,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,282.53,0.99,N
38.34311,-120.23933,305.52,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,282.07,0.65,N
38.3424,-120.23496,295.85,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,279.64,0.65,N
38.34125,-120.24892,305.86,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,281.51,1.22,N
38.33938,-120.2585,296.42,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,281.34,1.23,N
38.33868,-120.25416,307.93,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,282.38,1.23,N
38.33797,-120.24979,316.99,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,281.67,1.22,N
38.23905,-120.24597,303.26,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,281.38,0.7,N
38.23576,-120.24682,301.13,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,279,0.7,N
38.3146,-121.83581,297.92,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,284.66,0.29,N
38.21463,-121.98587,296.47,0.39,0.36,2025-11-01,1000,N,nominal,2.0NRT,283.99,0.38,N
38.30083,-122.74784,298.79,0.4,0.37,2025-11-01,1000,N,nominal,2.0NRT,282.65,0.87,N
19.00646,-104.25727,312.79,0.47,0.4,2025-11-01,0824,N,nominal,2.0NRT,293,2.31,N
17.9308,-102.20628,325.77,0.39,0.36,2025-11-01,0824,N,nominal,2.0NRT,275.25,2.71,N
17.93136,-102.20998,305.71,0.39,0.36,2025-11-01,0824,N,nominal,2.0NRT,274.05,1.83,N
19.41318,-155.28249,308.26,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,298.12,4.23,N
19.41254,-155.27788,319.15,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,303.42,3.63,N
19.41191,-155.27322,308.02,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,297.74,3.63,N
19.40946,-155.28308,312.74,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,300.83,3.2,N
19.40882,-155.27846,313.76,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,300.61,2.79,N
19.40819,-155.27377,310.32,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,299.02,2.79,N
19.40699,-155.29285,303.77,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,292.11,1.66,N
19.40637,-155.28831,315.08,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,299.13,3.2,N
19.40574,-155.28371,315.28,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,300.49,3.2,N
19.40511,-155.27904,310.33,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,299.13,2.79,N
19.40327,-155.29344,306.84,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,292.87,1.79,N
19.40265,-155.28889,313.06,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,298.12,1.99,N
19.40202,-155.28426,304.61,0.49,0.4,2025-11-01,1147,N,nominal,2.0NRT,294.29,1.99,N
18.41574,-74.09153,327.33,0.38,0.44,2025-11-01,1752,N,nominal,2.0NRT,296.91,4.2,D
27.6572,-82.46867,337.93,0.41,0.6,2025-11-01,1756,N,nominal,2.0NRT,299.51,3.98,D
27.6562,-82.47276,343.19,0.41,0.6,2025-11-01,1756,N,nominal,2.0NRT,301.54,3.98,D
28.66801,-82.03664,330.49,0.37,0.58,2025-11-01,1756,N,nominal,2.0NRT,295.94,1.53,D
